image,split,ty,tx,luma_std,entropy,kept,luma_mean
190309729_K49431_F1B04-792_1_21.jpg,train,0,4,5.08,4.32,0,36.99
190309729_K49431_F1B04-792_1_21.jpg,train,1,0,7.25,4.86,0,46.24
190309729_K49431_F1B04-792_1_21.jpg,train,1,1,9.31,5.227,1,61.31
190309729_K49431_F1B04-792_1_21.jpg,train,1,2,9.23,5.156,1,62.27
190309729_K49431_F1B04-792_1_21.jpg,train,1,3,7.37,4.893,0,49.33
190309729_K49431_F1B04-792_1_21.jpg,train,1,4,4.38,4.137,0,44.51
190309729_K49431_F1B04-792_1_21.jpg,train,2,0,8.46,4.984,1,49.4
190309729_K49431_F1B04-792_1_21.jpg,train,2,1,22.3,5.796,1,67.04
190309729_K49431_F1B04-792_1_21.jpg,train,2,2,37.99,6.465,1,72.28
190309729_K49431_F1B04-792_1_21.jpg,train,2,3,28.33,5.477,1,54.23
190309729_K49431_F1B04-792_1_21.jpg,train,2,4,4.96,4.271,0,43.32
190309729_K49431_F1B04-792_1_21.jpg,train,3,0,20.86,4.965,1,44.19
190309729_K49431_F1B04-792_1_21.jpg,train,3,1,29.45,5.786,1,53.49
190309729_K49431_F1B04-792_1_21.jpg,train,3,2,26.85,5.258,1,47.05
190309729_K49431_F1B04-792_1_21.jpg,train,3,3,11.47,4.327,1,36.74
190309729_K49431_F1B04-792_1_21.jpg,train,3,4,4.21,3.904,0,33.17
190309729_K49431_F1B04-792_1_21.jpg,train,4,0,34.57,4.279,1,42.59
190309729_K49431_F1B04-792_1_21.jpg,train,4,1,8.79,3.433,1,35.79
190309729_K49431_F1B04-792_1_21.jpg,train,4,2,1.54,2.572,0,32.44
190309729_K49431_F1B04-792_1_21.jpg,train,4,3,1.32,2.419,0,31.08
190309729_K49431_F1B04-792_1_21.jpg,train,4,4,1.25,2.359,0,29.62
190306487_K49510_F1B04-796_1_21.jpg,train,0,0,4.04,3.897,0,29.76
190306487_K49510_F1B04-796_1_21.jpg,train,0,1,6.02,4.345,0,35.6
190306487_K49510_F1B04-796_1_21.jpg,train,0,2,6.67,4.404,0,39.96
190306487_K49510_F1B04-796_1_21.jpg,train,0,3,5.26,4.315,0,38.56
190306487_K49510_F1B04-796_1_21.jpg,train,0,4,3.94,3.99,0,34.77
190306487_K49510_F1B04-796_1_21.jpg,train,1,0,3.93,3.891,0,35.71
190306487_K49510_F1B04-796_1_21.jpg,train,1,1,10.74,5.325,1,48.84
190306487_K49510_F1B04-796_1_21.jpg,train,1,2,11.45,5.412,1,60.25
190306487_K49510_F1B04-796_1_21.jpg,train,1,3,10.64,5.379,1,54.27
190306487_K49510_F1B04-796_1_21.jpg,train,1,4,7.13,4.781,0,44.42
190306487_K49510_F1B04-796_1_21.jpg,train,2,0,5.4,4.377,0,41.68
190306487_K49510_F1B04-796_1_21.jpg,train,2,1,26.98,5.844,1,56.27
190306487_K49510_F1B04-796_1_21.jpg,train,2,2,39.48,6.265,1,70.73
190306487_K49510_F1B04-796_1_21.jpg,train,2,3,31.84,6.01,1,56.52
190306487_K49510_F1B04-796_1_21.jpg,train,2,4,9.87,5.049,1,42.01
190306487_K49510_F1B04-796_1_21.jpg,train,3,0,10.29,4.653,1,44.59
190306487_K49510_F1B04-796_1_21.jpg,train,3,1,22.29,4.957,1,46.23
190306487_K49510_F1B04-796_1_21.jpg,train,3,2,21.08,4.434,1,40.04
190306487_K49510_F1B04-796_1_21.jpg,train,3,3,13.26,3.738,1,34.17
190306487_K49510_F1B04-796_1_21.jpg,train,3,4,3.53,3.099,0,31.13
190306487_K49510_F1B04-796_1_21.jpg,train,4,0,5.82,3.98,0,38.72
190306487_K49510_F1B04-796_1_21.jpg,train,4,1,4.48,3.639,0,37.24
190306487_K49510_F1B04-796_1_21.jpg,train,4,2,1.53,2.656,0,32.42
190306487_K49510_F1B04-796_1_21.jpg,train,4,3,1.3,2.41,0,31.12
190306487_K49510_F1B04-796_1_21.jpg,train,4,4,1.2,2.304,0,29.99
190310931_K49393_F1B04-788a_1_21.jpg,train,0,0,18.24,4.688,1,35.81
190310931_K49393_F1B04-788a_1_21.jpg,train,0,1,18.4,5.223,1,41.66
190310931_K49393_F1B04-788a_1_21.jpg,train,0,2,23.69,5.105,1,45.66
190310931_K49393_F1B04-788a_1_21.jpg,train,0,3,18.61,4.883,1,42.6
190310931_K49393_F1B04-788a_1_21.jpg,train,0,4,8.59,4.527,1,36.42
190310931_K49393_F1B04-788a_1_21.jpg,train,1,0,16.11,5.269,1,45.57
190310931_K49393_F1B04-788a_1_21.jpg,train,1,1,8.19,4.847,1,53.02
190310931_K49393_F1B04-788a_1_21.jpg,train,1,2,8.38,4.926,1,54.98
190310931_K49393_F1B04-788a_1_21.jpg,train,1,3,6.1,4.561,0,46.84
190310931_K49393_F1B04-788a_1_21.jpg,train,1,4,4.97,4.269,0,41.07
190310931_K49393_F1B04-788a_1_21.jpg,train,2,0,6.41,4.506,0,44.04
190310931_K49393_F1B04-788a_1_21.jpg,train,2,1,13.91,5.192,1,57.54
190310931_K49393_F1B04-788a_1_21.jpg,train,2,2,32.52,5.879,1,63.56
190310931_K49393_F1B04-788a_1_21.jpg,train,2,3,32.02,5.657,1,52.89
190310931_K49393_F1B04-788a_1_21.jpg,train,2,4,16.18,4.915,1,43.36
190310931_K49393_F1B04-788a_1_21.jpg,train,3,0,18.35,4.72,1,41.62
190310931_K49393_F1B04-788a_1_21.jpg,train,3,1,25.79,5.576,1,49.81
190310931_K49393_F1B04-788a_1_21.jpg,train,3,2,30.82,5.048,1,46.37
190310931_K49393_F1B04-788a_1_21.jpg,train,3,3,20.29,4.162,1,37.22
190310931_K49393_F1B04-788a_1_21.jpg,train,3,4,9.71,3.825,1,33.75
190310931_K49393_F1B04-788a_1_21.jpg,train,4,0,32.79,3.964,1,40.62
190310931_K49393_F1B04-788a_1_21.jpg,train,4,1,11.13,3.412,1,36.65
190310931_K49393_F1B04-788a_1_21.jpg,train,4,2,1.47,2.538,0,32.62
190310931_K49393_F1B04-788a_1_21.jpg,train,4,3,1.7,2.445,0,31.2
190310931_K49393_F1B04-788a_1_21.jpg,train,4,4,1.29,2.403,0,29.8
190353207_K48355_F1B04-734_1_21.jpg,train,0,0,3.04,3.561,0,30.83
190353207_K48355_F1B04-734_1_21.jpg,train,0,1,4.67,4.106,0,36.43
190353207_K48355_F1B04-734_1_21.jpg,train,0,2,5.3,4.303,0,40.42
190353207_K48355_F1B04-734_1_21.jpg,train,0,3,4.58,4.164,0,38.81
190353207_K48355_F1B04-734_1_21.jpg,train,0,4,4.42,4.15,0,34.54
190353207_K48355_F1B04-734_1_21.jpg,train,1,0,5.53,4.23,0,36.75
190353207_K48355_F1B04-734_1_21.jpg,train,1,1,8.3,4.906,1,46.62
190353207_K48355_F1B04-734_1_21.jpg,train,1,2,8.0,5.003,1,55.77
190353207_K48355_F1B04-734_1_21.jpg,train,1,3,6.29,4.641,0,48.51
190353207_K48355_F1B04-734_1_21.jpg,train,1,4,4.48,4.2,0,41.3
190353207_K48355_F1B04-734_1_21.jpg,train,2,0,5.63,4.324,0,43.61
190353207_K48355_F1B04-734_1_21.jpg,train,2,1,19.83,5.281,1,49.36
190353207_K48355_F1B04-734_1_21.jpg,train,2,2,36.43,5.978,1,63.29
190353207_K48355_F1B04-734_1_21.jpg,train,2,3,30.05,5.679,1,52.83
190353207_K48355_F1B04-734_1_21.jpg,train,2,4,18.98,4.922,1,43.89
190353207_K48355_F1B04-734_1_21.jpg,train,3,0,24.3,4.385,1,47.82
190353207_K48355_F1B04-734_1_21.jpg,train,3,1,31.08,5.565,1,50.81
190353207_K48355_F1B04-734_1_21.jpg,train,3,2,29.43,4.684,1,43.18
190353207_K48355_F1B04-734_1_21.jpg,train,3,3,4.37,3.838,0,34.35
190353207_K48355_F1B04-734_1_21.jpg,train,3,4,5.99,3.59,0,33.74
190353207_K48355_F1B04-734_1_21.jpg,train,4,0,35.59,4.571,1,46.57
190353207_K48355_F1B04-734_1_21.jpg,train,4,1,11.27,3.938,1,38.95
190353207_K48355_F1B04-734_1_21.jpg,train,4,2,1.78,2.824,0,32.84
190353207_K48355_F1B04-734_1_21.jpg,train,4,3,1.21,2.304,0,31.26
190353207_K48355_F1B04-734_1_21.jpg,train,4,4,1.13,2.217,0,30.54
190249423_K49741_F1B04-810_1_21.jpg,train,0,0,1.09,2.147,0,25.15
190249423_K49741_F1B04-810_1_21.jpg,train,0,1,1.14,2.154,0,26.23
190249423_K49741_F1B04-810_1_21.jpg,train,0,2,1.11,2.148,0,26.97
190249423_K49741_F1B04-810_1_21.jpg,train,0,3,1.61,2.23,0,27.44
190249423_K49741_F1B04-810_1_21.jpg,train,0,4,1.86,2.662,0,26.22
190249423_K49741_F1B04-810_1_21.jpg,train,1,0,3.88,3.062,0,28.34
190249423_K49741_F1B04-810_1_21.jpg,train,1,1,2.94,2.835,0,29.03
190249423_K49741_F1B04-810_1_21.jpg,train,1,2,1.75,2.76,0,29.67
190249423_K49741_F1B04-810_1_21.jpg,train,1,3,3.04,2.75,0,29.25
190249423_K49741_F1B04-810_1_21.jpg,train,1,4,3.04,2.79,0,28.46
190249423_K49741_F1B04-810_1_21.jpg,train,2,0,4.35,3.112,0,29.79
190249423_K49741_F1B04-810_1_21.jpg,train,2,1,33.7,4.006,1,40.08
190249423_K49741_F1B04-810_1_21.jpg,train,2,2,47.06,4.723,1,53.38
190249423_K49741_F1B04-810_1_21.jpg,train,2,3,37.99,4.365,1,42.07
190249423_K49741_F1B04-810_1_21.jpg,train,2,4,11.14,2.818,0,30.67
190249423_K49741_F1B04-810_1_21.jpg,train,3,0,29.76,4.565,1,40.22
190249423_K49741_F1B04-810_1_21.jpg,train,3,1,35.84,4.856,1,47.71
190249423_K49741_F1B04-810_1_21.jpg,train,3,2,26.6,3.344,1,36.53
190249423_K49741_F1B04-810_1_21.jpg,train,3,3,14.7,2.756,0,31.0
190249423_K49741_F1B04-810_1_21.jpg,train,3,4,1.12,2.133,0,28.67
190249423_K49741_F1B04-810_1_21.jpg,train,4,0,33.74,4.064,1,40.87
190249423_K49741_F1B04-810_1_21.jpg,train,4,1,10.36,3.014,1,33.56
190249423_K49741_F1B04-810_1_21.jpg,train,4,2,1.57,2.682,0,31.29
190249423_K49741_F1B04-810_1_21.jpg,train,4,3,1.51,2.639,0,30.78
190249423_K49741_F1B04-810_1_21.jpg,train,4,4,1.4,2.516,0,29.67
190710987_K44742_F1B04-544_1_21.jpg,train,0,0,1.02,2.019,0,24.57
190710987_K44742_F1B04-544_1_21.jpg,train,0,1,0.83,1.739,0,25.19
190710987_K44742_F1B04-544_1_21.jpg,train,0,2,1.22,2.254,0,26.01
190710987_K44742_F1B04-544_1_21.jpg,train,0,3,1.25,2.077,0,26.15
190710987_K44742_F1B04-544_1_21.jpg,train,0,4,1.59,2.38,0,25.13
190710987_K44742_F1B04-544_1_21.jpg,train,1,0,1.69,2.435,0,26.4
190710987_K44742_F1B04-544_1_21.jpg,train,1,1,1.18,2.226,0,26.67
190710987_K44742_F1B04-544_1_21.jpg,train,1,2,1.36,2.405,0,27.55
190710987_K44742_F1B04-544_1_21.jpg,train,1,3,1.97,2.603,0,27.01
190710987_K44742_F1B04-544_1_21.jpg,train,1,4,1.76,2.19,0,26.28
190710987_K44742_F1B04-544_1_21.jpg,train,2,0,3.1,3.467,0,29.83
190710987_K44742_F1B04-544_1_21.jpg,train,2,1,24.67,3.564,1,34.47
190710987_K44742_F1B04-544_1_21.jpg,train,2,2,41.69,4.299,1,46.02
190710987_K44742_F1B04-544_1_21.jpg,train,2,3,34.76,4.111,1,39.28
190710987_K44742_F1B04-544_1_21.jpg,train,2,4,6.51,2.452,0,28.07
190710987_K44742_F1B04-544_1_21.jpg,train,3,0,10.37,4.219,1,34.24
190710987_K44742_F1B04-544_1_21.jpg,train,3,1,29.74,4.346,1,40.58
190710987_K44742_F1B04-544_1_21.jpg,train,3,2,29.61,3.523,1,38.52
190710987_K44742_F1B04-544_1_21.jpg,train,3,3,18.55,2.936,0,32.07
190710987_K44742_F1B04-544_1_21.jpg,train,3,4,1.8,2.494,0,28.14
190710987_K44742_F1B04-544_1_21.jpg,train,4,0,6.14,3.491,0,32.72
190710987_K44742_F1B04-544_1_21.jpg,train,4,1,6.23,3.1,0,32.17
190710987_K44742_F1B04-544_1_21.jpg,train,4,2,1.51,2.629,0,30.82
190710987_K44742_F1B04-544_1_21.jpg,train,4,3,1.51,2.633,0,30.28
190710987_K44742_F1B04-544_1_21.jpg,train,4,4,1.84,2.888,0,29.84
190539043_K47387_F1B04-684_1_21.jpg,train,0,0,4.19,4.013,0,34.7
190539043_K47387_F1B04-684_1_21.jpg,train,0,1,5.4,4.36,0,39.89
190539043_K47387_F1B04-684_1_21.jpg,train,0,2,5.74,4.454,0,42.72
190539043_K47387_F1B04-684_1_21.jpg,train,0,3,5.11,4.271,0,40.57
190539043_K47387_F1B04-684_1_21.jpg,train,0,4,4.58,4.179,0,37.32
190539043_K47387_F1B04-684_1_21.jpg,train,1,0,5.18,4.343,0,42.55
190539043_K47387_F1B04-684_1_21.jpg,train,1,1,10.14,5.202,1,55.24
190539043_K47387_F1B04-684_1_21.jpg,train,1,2,9.51,5.189,1,60.46
190539043_K47387_F1B04-684_1_21.jpg,train,1,3,7.26,4.831,0,52.04
190539043_K47387_F1B04-684_1_21.jpg,train,1,4,4.9,4.244,0,46.95
190539043_K47387_F1B04-684_1_21.jpg,train,2,0,8.42,4.625,1,45.75
190539043_K47387_F1B04-684_1_21.jpg,train,2,1,20.37,5.56,1,62.83
190539043_K47387_F1B04-684_1_21.jpg,train,2,2,33.9,5.979,1,72.5
190539043_K47387_F1B04-684_1_21.jpg,train,2,3,27.15,5.545,1,56.42
190539043_K47387_F1B04-684_1_21.jpg,train,2,4,6.07,4.462,0,44.71
190539043_K47387_F1B04-684_1_21.jpg,train,3,0,21.16,4.699,1,43.25
190539043_K47387_F1B04-684_1_21.jpg,train,3,1,29.2,5.678,1,53.0
190539043_K47387_F1B04-684_1_21.jpg,train,3,2,33.35,5.395,1,50.55
190539043_K47387_F1B04-684_1_21.jpg,train,3,3,15.37,4.347,1,37.88
190539043_K47387_F1B04-684_1_21.jpg,train,3,4,3.68,3.763,0,33.13
190539043_K47387_F1B04-684_1_21.jpg,train,4,0,33.33,4.039,1,41.89
190539043_K47387_F1B04-684_1_21.jpg,train,4,1,9.46,3.424,1,36.86
190539043_K47387_F1B04-684_1_21.jpg,train,4,2,1.47,2.544,0,33.12
190539043_K47387_F1B04-684_1_21.jpg,train,4,3,1.25,2.365,0,31.76
190539043_K47387_F1B04-684_1_21.jpg,train,4,4,1.28,2.394,0,30.31
190325352_K48967_F1B04-766_1_21.jpg,train,0,0,1.23,2.322,0,25.55
190325352_K48967_F1B04-766_1_21.jpg,train,0,1,1.21,2.274,0,26.71
190325352_K48967_F1B04-766_1_21.jpg,train,0,2,1.36,2.372,0,27.39
190325352_K48967_F1B04-766_1_21.jpg,train,0,3,2.89,2.555,0,27.97
190325352_K48967_F1B04-766_1_21.jpg,train,0,4,1.92,2.657,0,25.99
190325352_K48967_F1B04-766_1_21.jpg,train,1,0,1.31,2.354,0,27.52
190325352_K48967_F1B04-766_1_21.jpg,train,1,1,10.99,3.627,1,33.06
190325352_K48967_F1B04-766_1_21.jpg,train,1,2,12.1,4.573,1,38.49
190325352_K48967_F1B04-766_1_21.jpg,train,1,3,9.85,4.545,1,38.51
190325352_K48967_F1B04-766_1_21.jpg,train,1,4,7.24,4.436,0,34.21
190325352_K48967_F1B04-766_1_21.jpg,train,2,0,9.59,4.281,1,35.14
190325352_K48967_F1B04-766_1_21.jpg,train,2,1,22.83,5.843,1,55.26
190325352_K48967_F1B04-766_1_21.jpg,train,2,2,35.44,5.746,1,62.17
190325352_K48967_F1B04-766_1_21.jpg,train,2,3,30.1,5.565,1,51.93
190325352_K48967_F1B04-766_1_21.jpg,train,2,4,18.62,5.051,1,42.85
190325352_K48967_F1B04-766_1_21.jpg,train,3,0,16.65,4.797,1,40.21
190325352_K48967_F1B04-766_1_21.jpg,train,3,1,28.77,5.68,1,50.77
190325352_K48967_F1B04-766_1_21.jpg,train,3,2,30.6,5.152,1,45.61
190325352_K48967_F1B04-766_1_21.jpg,train,3,3,7.58,4.079,0,34.45
190325352_K48967_F1B04-766_1_21.jpg,train,3,4,7.8,3.586,0,31.88
190325352_K48967_F1B04-766_1_21.jpg,train,4,0,29.98,4.002,1,39.73
190325352_K48967_F1B04-766_1_21.jpg,train,4,1,10.11,3.375,1,35.68
190325352_K48967_F1B04-766_1_21.jpg,train,4,2,1.46,2.484,0,31.83
190325352_K48967_F1B04-766_1_21.jpg,train,4,3,4.35,2.445,0,30.77
190325352_K48967_F1B04-766_1_21.jpg,train,4,4,1.4,2.434,0,29.28
190530252_K47667_F1B04-698_1_21.jpg,train,0,0,5.19,4.258,0,35.66
190530252_K47667_F1B04-698_1_21.jpg,train,0,1,7.2,4.687,0,42.49
190530252_K47667_F1B04-698_1_21.jpg,train,0,2,7.42,4.79,0,45.39
190530252_K47667_F1B04-698_1_21.jpg,train,0,3,6.19,4.598,0,43.71
190530252_K47667_F1B04-698_1_21.jpg,train,0,4,5.08,4.365,0,38.71
190530252_K47667_F1B04-698_1_21.jpg,train,1,0,8.06,4.822,1,46.02
190530252_K47667_F1B04-698_1_21.jpg,train,1,1,10.34,5.294,1,62.14
190530252_K47667_F1B04-698_1_21.jpg,train,1,2,8.56,5.064,1,65.24
190530252_K47667_F1B04-698_1_21.jpg,train,1,3,8.65,4.833,1,57.39
190530252_K47667_F1B04-698_1_21.jpg,train,1,4,5.55,4.407,0,47.86
190530252_K47667_F1B04-698_1_21.jpg,train,2,0,7.65,4.742,0,47.49
190530252_K47667_F1B04-698_1_21.jpg,train,2,1,21.24,5.688,1,66.57
190530252_K47667_F1B04-698_1_21.jpg,train,2,2,34.92,6.15,1,73.34
190530252_K47667_F1B04-698_1_21.jpg,train,2,3,31.11,5.888,1,60.03
190530252_K47667_F1B04-698_1_21.jpg,train,2,4,18.46,5.385,1,49.3
190530252_K47667_F1B04-698_1_21.jpg,train,3,0,21.41,4.751,1,44.25
190530252_K47667_F1B04-698_1_21.jpg,train,3,1,31.81,5.711,1,53.9
190530252_K47667_F1B04-698_1_21.jpg,train,3,2,31.91,5.283,1,49.01
190530252_K47667_F1B04-698_1_21.jpg,train,3,3,8.29,4.392,1,37.7
190530252_K47667_F1B04-698_1_21.jpg,train,3,4,6.86,4.051,0,34.66
190530252_K47667_F1B04-698_1_21.jpg,train,4,0,34.46,4.086,1,42.69
190530252_K47667_F1B04-698_1_21.jpg,train,4,1,10.09,3.448,1,37.04
190530252_K47667_F1B04-698_1_21.jpg,train,4,2,1.47,2.526,0,33.14
190530252_K47667_F1B04-698_1_21.jpg,train,4,3,1.25,2.365,0,31.77
190530252_K47667_F1B04-698_1_21.jpg,train,4,4,1.25,2.37,0,30.36
190535342_K47506_F1B04-690_1_21.jpg,train,0,0,4.71,4.177,0,36.35
190535342_K47506_F1B04-690_1_21.jpg,train,0,1,6.88,4.63,0,42.61
190535342_K47506_F1B04-690_1_21.jpg,train,0,2,6.04,4.596,0,45.27
190535342_K47506_F1B04-690_1_21.jpg,train,0,3,5.06,4.356,0,42.32
190535342_K47506_F1B04-690_1_21.jpg,train,0,4,5.18,4.361,0,38.37
190535342_K47506_F1B04-690_1_21.jpg,train,1,0,6.96,4.754,0,45.45
190535342_K47506_F1B04-690_1_21.jpg,train,1,1,9.61,5.223,1,59.9
190535342_K47506_F1B04-690_1_21.jpg,train,1,2,9.89,5.199,1,63.22
190535342_K47506_F1B04-690_1_21.jpg,train,1,3,7.37,4.827,0,53.36
190535342_K47506_F1B04-690_1_21.jpg,train,1,4,5.06,4.247,0,46.67
190535342_K47506_F1B04-690_1_21.jpg,train,2,0,10.38,4.918,1,48.87
190535342_K47506_F1B04-690_1_21.jpg,train,2,1,19.55,5.495,1,65.57
190535342_K47506_F1B04-690_1_21.jpg,train,2,2,34.22,5.996,1,72.32
190535342_K47506_F1B04-690_1_21.jpg,train,2,3,32.19,5.822,1,58.0
190535342_K47506_F1B04-690_1_21.jpg,train,2,4,17.1,5.145,1,47.19
190535342_K47506_F1B04-690_1_21.jpg,train,3,0,21.88,4.77,1,43.79
190535342_K47506_F1B04-690_1_21.jpg,train,3,1,30.58,5.72,1,53.31
190535342_K47506_F1B04-690_1_21.jpg,train,3,2,31.78,5.274,1,48.61
190535342_K47506_F1B04-690_1_21.jpg,train,3,3,11.0,4.312,1,37.35
190535342_K47506_F1B04-690_1_21.jpg,train,3,4,6.04,3.931,0,34.14
190535342_K47506_F1B04-690_1_21.jpg,train,4,0,32.47,4.005,1,41.59
190535342_K47506_F1B04-690_1_21.jpg,train,4,1,10.67,3.366,1,36.93
190535342_K47506_F1B04-690_1_21.jpg,train,4,2,1.32,2.405,0,33.14
190535342_K47506_F1B04-690_1_21.jpg,train,4,3,1.26,2.373,0,31.86
190535342_K47506_F1B04-690_1_21.jpg,train,4,4,1.24,2.357,0,30.42
190331748_K48765_F1B04-756_1_21.jpg,train,0,0,4.56,4.182,0,34.24
190331748_K48765_F1B04-756_1_21.jpg,train,0,1,5.25,4.324,0,39.65
190331748_K48765_F1B04-756_1_21.jpg,train,0,2,6.23,4.53,0,42.55
190331748_K48765_F1B04-756_1_21.jpg,train,0,3,5.72,4.458,0,40.28
190331748_K48765_F1B04-756_1_21.jpg,train,0,4,4.78,4.215,0,36.26
190331748_K48765_F1B04-756_1_21.jpg,train,1,0,6.67,4.567,0,43.21
190331748_K48765_F1B04-756_1_21.jpg,train,1,1,10.99,5.3,1,57.08
190331748_K48765_F1B04-756_1_21.jpg,train,1,2,10.07,5.187,1,61.46
190331748_K48765_F1B04-756_1_21.jpg,train,1,3,7.54,4.717,0,51.72
190331748_K48765_F1B04-756_1_21.jpg,train,1,4,5.26,4.289,0,45.29
190331748_K48765_F1B04-756_1_21.jpg,train,2,0,8.47,4.79,1,45.5
190331748_K48765_F1B04-756_1_21.jpg,train,2,1,22.63,5.739,1,64.31
190331748_K48765_F1B04-756_1_21.jpg,train,2,2,38.13,6.348,1,74.51
190331748_K48765_F1B04-756_1_21.jpg,train,2,3,30.34,5.66,1,55.91
190331748_K48765_F1B04-756_1_21.jpg,train,2,4,6.04,4.455,0,44.44
190331748_K48765_F1B04-756_1_21.jpg,train,3,0,18.69,4.717,1,42.18
190331748_K48765_F1B04-756_1_21.jpg,train,3,1,29.77,5.667,1,51.91
190331748_K48765_F1B04-756_1_21.jpg,train,3,2,29.74,5.22,1,47.22
190331748_K48765_F1B04-756_1_21.jpg,train,3,3,14.65,4.24,1,36.54
190331748_K48765_F1B04-756_1_21.jpg,train,3,4,3.7,3.798,0,33.07
190331748_K48765_F1B04-756_1_21.jpg,train,4,0,30.95,4.126,1,41.04
190331748_K48765_F1B04-756_1_21.jpg,train,4,1,9.37,3.301,1,35.69
190331748_K48765_F1B04-756_1_21.jpg,train,4,2,1.36,2.445,0,32.15
190331748_K48765_F1B04-756_1_21.jpg,train,4,3,1.26,2.366,0,30.99
190331748_K48765_F1B04-756_1_21.jpg,train,4,4,1.24,2.344,0,29.71
190326599_K48927_F1B04-764_1_21.jpg,train,0,0,4.91,4.286,0,37.03
190326599_K48927_F1B04-764_1_21.jpg,train,0,1,7.25,4.72,0,43.19
190326599_K48927_F1B04-764_1_21.jpg,train,0,2,7.17,4.726,0,43.18
190326599_K48927_F1B04-764_1_21.jpg,train,0,3,5.31,4.355,0,39.96
190326599_K48927_F1B04-764_1_21.jpg,train,0,4,4.22,4.087,0,35.16
190326599_K48927_F1B04-764_1_21.jpg,train,1,0,7.39,4.877,0,46.27
190326599_K48927_F1B04-764_1_21.jpg,train,1,1,7.66,4.946,0,57.92
190326599_K48927_F1B04-764_1_21.jpg,train,1,2,7.47,4.879,0,56.42
190326599_K48927_F1B04-764_1_21.jpg,train,1,3,6.23,4.604,0,48.37
190326599_K48927_F1B04-764_1_21.jpg,train,1,4,4.36,4.059,0,43.06
190326599_K48927_F1B04-764_1_21.jpg,train,2,0,8.12,4.869,1,47.2
190326599_K48927_F1B04-764_1_21.jpg,train,2,1,20.79,5.632,1,62.67
190326599_K48927_F1B04-764_1_21.jpg,train,2,2,35.95,6.244,1,69.15
190326599_K48927_F1B04-764_1_21.jpg,train,2,3,26.84,5.477,1,53.46
190326599_K48927_F1B04-764_1_21.jpg,train,2,4,6.15,4.499,0,43.96
190326599_K48927_F1B04-764_1_21.jpg,train,3,0,15.78,4.791,1,42.44
190326599_K48927_F1B04-764_1_21.jpg,train,3,1,30.33,5.712,1,51.95
190326599_K48927_F1B04-764_1_21.jpg,train,3,2,33.47,5.29,1,49.04
190326599_K48927_F1B04-764_1_21.jpg,train,3,3,14.29,4.286,1,36.66
190326599_K48927_F1B04-764_1_21.jpg,train,3,4,3.84,3.83,0,32.87
190326599_K48927_F1B04-764_1_21.jpg,train,4,0,31.49,4.255,1,41.48
190326599_K48927_F1B04-764_1_21.jpg,train,4,1,9.45,3.479,1,35.92
190326599_K48927_F1B04-764_1_21.jpg,train,4,2,1.38,2.416,0,32.08
190326599_K48927_F1B04-764_1_21.jpg,train,4,3,2.28,2.397,0,31.02
190326599_K48927_F1B04-764_1_21.jpg,train,4,4,1.27,2.381,0,29.6
190329111_K48847_F1B04-760_1_21.jpg,train,0,0,3.53,3.818,0,31.87
190329111_K48847_F1B04-760_1_21.jpg,train,0,1,5.03,4.261,0,36.73
190329111_K48847_F1B04-760_1_21.jpg,train,0,2,5.76,4.389,0,38.91
190329111_K48847_F1B04-760_1_21.jpg,train,0,3,5.54,4.26,0,37.05
190329111_K48847_F1B04-760_1_21.jpg,train,0,4,4.13,4.042,0,35.06
190329111_K48847_F1B04-760_1_21.jpg,train,1,0,7.15,4.473,0,39.88
190329111_K48847_F1B04-760_1_21.jpg,train,1,1,10.21,5.238,1,53.01
190329111_K48847_F1B04-760_1_21.jpg,train,1,2,8.82,5.04,1,56.52
190329111_K48847_F1B04-760_1_21.jpg,train,1,3,6.71,4.642,0,48.22
190329111_K48847_F1B04-760_1_21.jpg,train,1,4,4.36,4.087,0,42.74
190329111_K48847_F1B04-760_1_21.jpg,train,2,0,7.38,4.589,0,43.68
190329111_K48847_F1B04-760_1_21.jpg,train,2,1,22.47,5.651,1,59.9
190329111_K48847_F1B04-760_1_21.jpg,train,2,2,37.68,6.3,1,70.13
190329111_K48847_F1B04-760_1_21.jpg,train,2,3,29.19,5.548,1,53.3
190329111_K48847_F1B04-760_1_21.jpg,train,2,4,5.34,4.329,0,41.2
190329111_K48847_F1B04-760_1_21.jpg,train,3,0,16.91,4.759,1,41.66
190329111_K48847_F1B04-760_1_21.jpg,train,3,1,28.11,5.542,1,50.08
190329111_K48847_F1B04-760_1_21.jpg,train,3,2,27.39,4.964,1,45.08
190329111_K48847_F1B04-760_1_21.jpg,train,3,3,14.27,4.027,1,35.64
190329111_K48847_F1B04-760_1_21.jpg,train,3,4,3.27,3.578,0,31.96
190329111_K48847_F1B04-760_1_21.jpg,train,4,0,29.29,4.105,1,40.25
190329111_K48847_F1B04-760_1_21.jpg,train,4,1,8.14,3.089,1,35.11
190329111_K48847_F1B04-760_1_21.jpg,train,4,2,1.36,2.382,0,32.24
190329111_K48847_F1B04-760_1_21.jpg,train,4,3,1.29,2.359,0,31.03
190329111_K48847_F1B04-760_1_21.jpg,train,4,4,1.29,2.411,0,29.61
190608982_K46430_F1B04-632_1_21.jpg,train,0,0,3.2,3.663,0,32.48
190608982_K46430_F1B04-632_1_21.jpg,train,0,1,5.18,4.086,0,37.53
190608982_K46430_F1B04-632_1_21.jpg,train,0,2,6.42,4.388,0,40.47
